date,factor,horizon_days,training_window,rebalance_every,alpha,beta,tstat,r2,factor_z_current,predicted_change_bp,signal_strength,desired_position_raw,desired_position,train_target_std_bp,vol_scalar
2020-08-24,inflation_expectations_gap,21,756,5,0.0721594637235341,-0.06685871870244159,-0.8654058510302186,0.012600633770099456,0.44241811267258435,4.257995557949268,0.07148967936703464,0.0,0.0,59.56098272714757,0.4411152009164337
2020-08-31,inflation_expectations_gap,21,756,5,0.07567343356551501,-0.0632649163887228,-0.8152691388880348,0.011217673319955157,1.741275710738965,-3.448822868409947,-0.05773768214784886,0.0,0.0,59.73261724602224,0.44361157938567713
2020-09-08,inflation_expectations_gap,21,756,5,0.07662551319686838,-0.055515776295408756,-0.712478952259619,0.008619948915929876,0.3770609729942115,5.569268057039257,0.09313953182788444,0.0,0.0,59.79488996499239,0.45966618671580706
2020-09-15,inflation_expectations_gap,21,756,5,0.07452761660045881,-0.056657434570398804,-0.7297738156526492,0.008986342392495295,2.58187643649664,-7.175487866920399,-0.12005659154781373,0.0,0.0,59.76754607482497,0.4543618050218728
2020-09-22,inflation_expectations_gap,21,756,5,0.07160177058454929,-0.059545220908500104,-0.7699300630825051,0.009934024877204628,3.2508463598540125,-12.19705940525513,-0.20416009064071236,0.0,0.0,59.742623384312246,0.47814511174846175
2020-09-29,inflation_expectations_gap,21,756,5,0.07109267874954292,-0.0590883003727462,-0.7671814819225534,0.009781146011174968,0.8064957413940806,2.343821613270884,0.03922996563726741,0.0,0.0,59.74569631140122,0.47003936398600465
2020-10-06,inflation_expectations_gap,21,756,5,0.07043124228412237,-0.0585764015194102,-0.7598844846974041,0.009600896973096407,1.7640985797488602,-3.2903304443068144,-0.055039278483560536,0.0,0.0,59.781496686763255,0.39652447924461964
2020-10-14,inflation_expectations_gap,21,756,5,0.06895919807576581,-0.0586620451246736,-0.7596110646372943,0.009612695730791376,-0.42483967753445656,9.388116241004388,0.15690755553099126,0.0,0.0,59.832148995209565,0.3938619671710885
2020-10-21,inflation_expectations_gap,21,756,5,0.06361900206388654,-0.06787140890613931,-0.889162839733999,0.012758942532930195,1.6901344248566865,-5.109280259190421,-0.08503157077020079,0.0,0.0,60.086862007975064,0.39479569031490996
2020-10-28,inflation_expectations_gap,21,756,5,0.05480360073145904,-0.08534325755534952,-1.1047917543047587,0.019594844872409145,2.4205693762657865,-15.177567497778371,-0.24894526590570265,-0.24894526590570265,-0.09386313261172051,60.967487943825546,0.37704325193825816
2020-11-05,inflation_expectations_gap,21,756,5,0.04567678864046659,-0.09064378932465056,-1.1609524837843306,0.021602623031864776,1.5645930737923321,-9.614385631917303,-0.1558966304776183,-0.1558966304776183,-0.057319308954030694,61.671542242201426,0.367675098418884
2020-11-12,inflation_expectations_gap,21,756,5,0.037025170996817666,-0.09657606906571942,-1.2218352830266213,0.02397830889102026,1.3738791144020093,-9.565867324362022,-0.15337836501726868,-0.15337836501726868,-0.05822578639800889,62.367774772439475,0.37962190033420506
